SMS Text,Label
"Dear user, your EMI of ₹13685 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹31693. Info: Shopping Amazon.,Legit
Your loan of ₹32993 has been approved. Click http://fake545.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake294.com.",Scam
"Dear customer, update your KYC immediately at http://fake404.com.",Scam
Get ₹25145 instantly credited. Apply now at http://fake545.com.,Scam
SBI: A/c XX999 credited ₹22590. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹28717. IFSC: SBIN0001234.,Legit
Get ₹19007 instantly credited. Apply now at http://fake313.com.,Scam
Thank you for your payment of ₹6709.,Legit
SBI: A/c XX999 credited ₹47856. IFSC: SBIN0001234.,Legit
Paytm: ₹9791 received from 98XXXXXX via UPI.,Legit
Get ₹14615 instantly credited. Apply now at http://fake902.com.,Scam
Thank you for your payment of ₹1103.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake440.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake505.com.,Scam
"Dear customer, update your KYC immediately at http://fake721.com.",Scam
Your account is blocked. Visit http://fake784.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹19825. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹12610. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹29552. Info: Shopping Amazon.,Legit
Urgent: Your PAN is flagged. Click http://fake193.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake172.com.",Scam
Urgent: Your PAN is flagged. Click http://fake946.com to verify.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake207.com.,Scam
Your account has been credited with ₹9979. Bal: ₹92620.,Legit
SBI: A/c XX999 credited ₹23064. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹25088 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake767.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹48928. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹35342 is due on 5th. Pay via app.",Legit
Paytm: ₹22173 received from 98XXXXXX via UPI.,Legit
Your loan of ₹8493 has been approved. Click http://fake971.com to claim.,Scam
Your account is blocked. Visit http://fake531.com to unblock.,Scam
Congratulations! You won ₹27956. Claim now: http://fake365.com,Scam
"Dear user, your EMI of ₹32109 is due on 5th. Pay via app.",Legit
Paytm: ₹10818 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹25445. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹20302. Info: Shopping Amazon.,Legit
Congratulations! You won ₹12579. Claim now: http://fake214.com,Scam
Urgent: Your PAN is flagged. Click http://fake634.com to verify.,Scam
Your account is blocked. Visit http://fake634.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹4962. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake872.com to unblock.,Scam
Congratulations! You won ₹13909. Claim now: http://fake194.com,Scam
Paytm: ₹31612 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake236.com.",Scam
Thank you for your payment of ₹39049.,Legit
Your account is blocked. Visit http://fake278.com to unblock.,Scam
Your account is blocked. Visit http://fake867.com to unblock.,Scam
Thank you for your payment of ₹41858.,Legit
"Dear user, your EMI of ₹38149 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹16183 instantly credited. Apply now at http://fake241.com.,Scam
Congratulations! You won ₹16841. Claim now: http://fake936.com,Scam
Your loan of ₹3210 has been approved. Click http://fake571.com to claim.,Scam
Your account has been credited with ₹23879. Bal: ₹22816.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake852.com.,Scam
Congratulations! You won ₹8333. Claim now: http://fake776.com,Scam
Axis Bank: A/c XX123 debited ₹37166. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹7969.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹36152. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹23875 is due on 5th. Pay via app.",Legit
Get ₹42187 instantly credited. Apply now at http://fake457.com.,Scam
"Dear user, your EMI of ₹40432 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake548.com.",Scam
Your account is blocked. Visit http://fake530.com to unblock.,Scam
Thank you for your payment of ₹45693.,Legit
Get ₹27198 instantly credited. Apply now at http://fake969.com.,Scam
Your loan of ₹7645 has been approved. Click http://fake838.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹12134. Info: Shopping Amazon.,Legit
Your account has been credited with ₹2905. Bal: ₹76915.,Legit
Paytm: ₹20236 received from 98XXXXXX via UPI.,Legit
Get ₹16229 instantly credited. Apply now at http://fake824.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake130.com.,Scam
Paytm: ₹43494 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹47796. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹8647. Bal: ₹58630.,Legit
Your loan of ₹4850 has been approved. Click http://fake693.com to claim.,Scam
Get ₹20670 instantly credited. Apply now at http://fake544.com.,Scam
SBI: A/c XX999 credited ₹43467. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹19396 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹13543. Info: Shopping Amazon.,Legit
Paytm: ₹15730 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹18790. Info: Shopping Amazon.,Legit
Axis Bank: A/c XX123 debited ₹45098. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹36449.,Legit
"Dear user, your EMI of ₹46606 is due on 5th. Pay via app.",Legit
Your loan of ₹43742 has been approved. Click http://fake336.com to claim.,Scam
"Dear user, your EMI of ₹32268 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹5386 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake738.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake772.com.,Scam
Paytm: ₹17437 received from 98XXXXXX via UPI.,Legit
Your loan of ₹13245 has been approved. Click http://fake952.com to claim.,Scam
Thank you for your payment of ₹44944.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹37405 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake364.com to verify.,Scam
SBI: A/c XX999 credited ₹26336. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake344.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake342.com.,Scam
Congratulations! You won ₹6939. Claim now: http://fake572.com,Scam
SBI: A/c XX999 credited ₹8873. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake520.com to unblock.,Scam
Your account has been credited with ₹45773. Bal: ₹19189.,Legit
Axis Bank: A/c XX123 debited ₹42772. Info: Shopping Amazon.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake568.com.,Scam
SBI: A/c XX999 credited ₹33965. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake178.com.,Scam
Urgent: Your PAN is flagged. Click http://fake351.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake497.com.,Scam
SBI: A/c XX999 credited ₹11456. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹5286. Info: Shopping Amazon.,Legit
Your account has been credited with ₹24124. Bal: ₹66840.,Legit
SBI: A/c XX999 credited ₹9511. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹32995. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake461.com to unblock.,Scam
Your account is blocked. Visit http://fake745.com to unblock.,Scam
Thank you for your payment of ₹2359.,Legit
Paytm: ₹29605 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹20113. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake355.com.",Scam
"Dear user, your EMI of ₹26653 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake127.com.",Scam
Your loan of ₹17896 has been approved. Click http://fake871.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear customer, update your KYC immediately at http://fake127.com.",Scam
Your loan of ₹18852 has been approved. Click http://fake620.com to claim.,Scam
Your account is blocked. Visit http://fake693.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹44711. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹3605 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹42212. Bal: ₹15471.,Legit
Paytm: ₹20465 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake509.com.,Scam
Your loan of ₹16447 has been approved. Click http://fake645.com to claim.,Scam
Get ₹28042 instantly credited. Apply now at http://fake438.com.,Scam
Your account is blocked. Visit http://fake641.com to unblock.,Scam
Thank you for your payment of ₹28215.,Legit
Paytm: ₹12419 received from 98XXXXXX via UPI.,Legit
Paytm: ₹16011 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹44349. Bal: ₹98218.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake227.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake784.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake779.com.",Scam
Get ₹21634 instantly credited. Apply now at http://fake510.com.,Scam
Your loan of ₹9801 has been approved. Click http://fake618.com to claim.,Scam
Your account is blocked. Visit http://fake283.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹39968. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹18996. Claim now: http://fake879.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake527.com.,Scam
Thank you for your payment of ₹20305.,Legit
"Dear customer, update your KYC immediately at http://fake745.com.",Scam
SBI: A/c XX999 credited ₹20445. IFSC: SBIN0001234.,Legit
Your loan of ₹48721 has been approved. Click http://fake349.com to claim.,Scam
SBI: A/c XX999 credited ₹46370. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹49738. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹6963. Info: Shopping Amazon.,Legit
Get ₹48183 instantly credited. Apply now at http://fake790.com.,Scam
Axis Bank: A/c XX123 debited ₹41589. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹31061.,Legit
SBI: A/c XX999 credited ₹10141. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹43393. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹24240 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹27451. IFSC: SBIN0001234.,Legit
Your loan of ₹11163 has been approved. Click http://fake889.com to claim.,Scam
SBI: A/c XX999 credited ₹925. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake198.com to verify.,Scam
Paytm: ₹42522 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹9662. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹48337. Claim now: http://fake875.com,Scam
Get ₹3238 instantly credited. Apply now at http://fake912.com.,Scam
Thank you for your payment of ₹9905.,Legit
Paytm: ₹44880 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake628.com.",Scam
Paytm: ₹30076 received from 98XXXXXX via UPI.,Legit
Your loan of ₹38821 has been approved. Click http://fake555.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹8970. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹4719 is due on 5th. Pay via app.",Legit
Get ₹11094 instantly credited. Apply now at http://fake597.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake736.com.,Scam
Thank you for your payment of ₹34827.,Legit
"Dear customer, update your KYC immediately at http://fake249.com.",Scam
"Dear user, your EMI of ₹32413 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake615.com to unblock.,Scam
Urgent: Your PAN is flagged. Click http://fake259.com to verify.,Scam
Your account has been credited with ₹27112. Bal: ₹56941.,Legit
Get ₹31414 instantly credited. Apply now at http://fake184.com.,Scam
Your account is blocked. Visit http://fake915.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake774.com.,Scam
Axis Bank: A/c XX123 debited ₹14284. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹36327. IFSC: SBIN0001234.,Legit
Paytm: ₹35108 received from 98XXXXXX via UPI.,Legit
Get ₹8727 instantly credited. Apply now at http://fake387.com.,Scam
Congratulations! You won ₹31567. Claim now: http://fake668.com,Scam
Congratulations! You won ₹617. Claim now: http://fake753.com,Scam
"Dear customer, update your KYC immediately at http://fake177.com.",Scam
Thank you for your payment of ₹12083.,Legit
Thank you for your payment of ₹9239.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹16164. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹15193.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake597.com to verify.,Scam
Thank you for your payment of ₹41871.,Legit
Urgent: Your PAN is flagged. Click http://fake419.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake635.com.",Scam
"Dear user, your EMI of ₹45806 is due on 5th. Pay via app.",Legit
Paytm: ₹49852 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹39001. Info: Shopping Amazon.,Legit
Get ₹22186 instantly credited. Apply now at http://fake453.com.,Scam
Get ₹46003 instantly credited. Apply now at http://fake449.com.,Scam
Urgent: Your PAN is flagged. Click http://fake151.com to verify.,Scam
Congratulations! You won ₹10401. Claim now: http://fake343.com,Scam
"Dear user, your EMI of ₹2997 is due on 5th. Pay via app.",Legit
Your loan of ₹23633 has been approved. Click http://fake816.com to claim.,Scam
Your loan of ₹25027 has been approved. Click http://fake867.com to claim.,Scam
Paytm: ₹8927 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake580.com to verify.,Scam
Thank you for your payment of ₹18095.,Legit
"Dear customer, update your KYC immediately at http://fake451.com.",Scam
Thank you for your payment of ₹20557.,Legit
Congratulations! You won ₹7449. Claim now: http://fake381.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹29067 instantly credited. Apply now at http://fake239.com.,Scam
Axis Bank: A/c XX123 debited ₹10230. Info: Shopping Amazon.,Legit
Urgent: Your PAN is flagged. Click http://fake434.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake432.com to verify.,Scam
Get ₹6619 instantly credited. Apply now at http://fake531.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Thank you for your payment of ₹17835.,Legit
SBI: A/c XX999 credited ₹46269. IFSC: SBIN0001234.,Legit
Paytm: ₹28068 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake148.com.",Scam
"Dear user, your EMI of ₹24000 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹32964. Bal: ₹14890.,Legit
Urgent: Your PAN is flagged. Click http://fake815.com to verify.,Scam
Your loan of ₹39354 has been approved. Click http://fake438.com to claim.,Scam
"Dear user, your EMI of ₹32951 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹45857 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹6273. Bal: ₹22555.,Legit
Axis Bank: A/c XX123 debited ₹34367. Info: Shopping Amazon.,Legit
Your account has been credited with ₹20870. Bal: ₹90462.,Legit
Paytm: ₹34083 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹6360. Bal: ₹77291.,Legit
Congratulations! You won ₹39058. Claim now: http://fake491.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹31561 instantly credited. Apply now at http://fake823.com.,Scam
Paytm: ₹25984 received from 98XXXXXX via UPI.,Legit
Paytm: ₹44292 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear customer, update your KYC immediately at http://fake763.com.",Scam
"Dear user, your EMI of ₹36365 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹1032. Claim now: http://fake490.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹37551. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake860.com to unblock.,Scam
Paytm: ₹45341 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹42252. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake808.com.,Scam
"Dear customer, update your KYC immediately at http://fake853.com.",Scam
Paytm: ₹23890 received from 98XXXXXX via UPI.,Legit
Get ₹1624 instantly credited. Apply now at http://fake250.com.,Scam
Congratulations! You won ₹47595. Claim now: http://fake354.com,Scam
SBI: A/c XX999 credited ₹48339. IFSC: SBIN0001234.,Legit
Paytm: ₹8700 received from 98XXXXXX via UPI.,Legit
Paytm: ₹38660 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹35759 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹24168.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake527.com.,Scam
Get ₹2725 instantly credited. Apply now at http://fake771.com.,Scam
Get ₹44630 instantly credited. Apply now at http://fake224.com.,Scam
SBI: A/c XX999 credited ₹22954. IFSC: SBIN0001234.,Legit
Paytm: ₹15559 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake622.com.,Scam
Your account is blocked. Visit http://fake482.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake810.com.",Scam
Thank you for your payment of ₹1965.,Legit
"Dear user, your EMI of ₹40184 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹22153. Bal: ₹35101.,Legit
Axis Bank: A/c XX123 debited ₹44037. Info: Shopping Amazon.,Legit
Your account has been credited with ₹45434. Bal: ₹1929.,Legit
Thank you for your payment of ₹22692.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake247.com.,Scam
Your account has been credited with ₹38085. Bal: ₹40055.,Legit
Your account has been credited with ₹7673. Bal: ₹18570.,Legit
SBI: A/c XX999 credited ₹10252. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake196.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake577.com.",Scam
Thank you for your payment of ₹1411.,Legit
Paytm: ₹16037 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹46935 is due on 5th. Pay via app.",Legit
Get ₹22750 instantly credited. Apply now at http://fake737.com.,Scam
Axis Bank: A/c XX123 debited ₹19574. Info: Shopping Amazon.,Legit
Get ₹47037 instantly credited. Apply now at http://fake883.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake637.com.,Scam
Axis Bank: A/c XX123 debited ₹22299. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹36886. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹18253. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake211.com to unblock.,Scam
Get ₹17669 instantly credited. Apply now at http://fake929.com.,Scam
Your account has been credited with ₹41111. Bal: ₹46219.,Legit
Your account is blocked. Visit http://fake870.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake171.com.",Scam
Urgent: Your PAN is flagged. Click http://fake844.com to verify.,Scam
SBI: A/c XX999 credited ₹19463. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹11634. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake899.com to unblock.,Scam
"Dear user, your EMI of ₹22570 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹33117 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹26159. Info: Shopping Amazon.,Legit
Congratulations! You won ₹879. Claim now: http://fake458.com,Scam
Thank you for your payment of ₹32800.,Legit
Get ₹20618 instantly credited. Apply now at http://fake130.com.,Scam
Thank you for your payment of ₹33941.,Legit
Urgent: Your PAN is flagged. Click http://fake230.com to verify.,Scam
Get ₹27860 instantly credited. Apply now at http://fake808.com.,Scam
Urgent: Your PAN is flagged. Click http://fake350.com to verify.,Scam
Your loan of ₹6474 has been approved. Click http://fake893.com to claim.,Scam
Thank you for your payment of ₹25166.,Legit
Get ₹41776 instantly credited. Apply now at http://fake195.com.,Scam
Axis Bank: A/c XX123 debited ₹37292. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake560.com.",Scam
Get ₹8165 instantly credited. Apply now at http://fake795.com.,Scam
Paytm: ₹40904 received from 98XXXXXX via UPI.,Legit
Thank you for your payment of ₹34989.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake660.com.,Scam
Your account is blocked. Visit http://fake181.com to unblock.,Scam
Your loan of ₹5792 has been approved. Click http://fake158.com to claim.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake292.com.,Scam
"Dear user, your EMI of ₹47958 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake377.com to verify.,Scam
Your account is blocked. Visit http://fake388.com to unblock.,Scam
Your account is blocked. Visit http://fake604.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹8268 has been approved. Click http://fake448.com to claim.,Scam
SBI: A/c XX999 credited ₹24713. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake789.com.",Scam
Your loan of ₹45081 has been approved. Click http://fake772.com to claim.,Scam
"Dear user, your EMI of ₹37806 is due on 5th. Pay via app.",Legit
Your loan of ₹32180 has been approved. Click http://fake550.com to claim.,Scam
SBI: A/c XX999 credited ₹3119. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake219.com.",Scam
"Dear customer, update your KYC immediately at http://fake889.com.",Scam
Urgent: Your PAN is flagged. Click http://fake930.com to verify.,Scam
Get ₹35240 instantly credited. Apply now at http://fake606.com.,Scam
Paytm: ₹10250 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Thank you for your payment of ₹20464.,Legit
Axis Bank: A/c XX123 debited ₹14914. Info: Shopping Amazon.,Legit
Your account has been credited with ₹35762. Bal: ₹49714.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake882.com.,Scam
Your account is blocked. Visit http://fake794.com to unblock.,Scam
"Dear user, your EMI of ₹1915 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹8225. Bal: ₹73014.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake492.com.,Scam
Axis Bank: A/c XX123 debited ₹11884. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake891.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake411.com.,Scam
"Dear user, your EMI of ₹21475 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹5853. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹1910 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹3931.,Legit
SBI: A/c XX999 credited ₹38224. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹30385. Claim now: http://fake137.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake934.com.,Scam
Your account has been credited with ₹21256. Bal: ₹97636.,Legit
Your account has been credited with ₹24270. Bal: ₹58665.,Legit
SBI: A/c XX999 credited ₹23539. IFSC: SBIN0001234.,Legit
Your loan of ₹5612 has been approved. Click http://fake599.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake569.com to verify.,Scam
Your account is blocked. Visit http://fake569.com to unblock.,Scam
Get ₹37387 instantly credited. Apply now at http://fake760.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake960.com.,Scam
Paytm: ₹37168 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹16898. Info: Shopping Amazon.,Legit
Axis Bank: A/c XX123 debited ₹15813. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake386.com to unblock.,Scam
Your account is blocked. Visit http://fake411.com to unblock.,Scam
Your account has been credited with ₹36928. Bal: ₹17939.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake488.com.,Scam
Your account is blocked. Visit http://fake229.com to unblock.,Scam
Your account is blocked. Visit http://fake675.com to unblock.,Scam
Urgent: Your PAN is flagged. Click http://fake610.com to verify.,Scam
"Dear user, your EMI of ₹13135 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹31499. Bal: ₹87156.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake330.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹35321. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake321.com.,Scam
"Dear customer, update your KYC immediately at http://fake984.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake271.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹44046. Bal: ₹83899.,Legit
Thank you for your payment of ₹48641.,Legit
Your account is blocked. Visit http://fake163.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake559.com.,Scam
Your loan of ₹11137 has been approved. Click http://fake994.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake582.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹5331. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹33125. Bal: ₹53544.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹29021. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹33396. Info: Shopping Amazon.,Legit
Get ₹5055 instantly credited. Apply now at http://fake702.com.,Scam
Get ₹13098 instantly credited. Apply now at http://fake862.com.,Scam
Urgent: Your PAN is flagged. Click http://fake411.com to verify.,Scam
"Dear user, your EMI of ₹44861 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹14340 is due on 5th. Pay via app.",Legit
Paytm: ₹35475 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹26967. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹45614.,Legit
Your loan of ₹23059 has been approved. Click http://fake263.com to claim.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake828.com.,Scam
Paytm: ₹22491 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹12661. IFSC: SBIN0001234.,Legit
Get ₹13318 instantly credited. Apply now at http://fake759.com.,Scam
Your account has been credited with ₹26508. Bal: ₹70611.,Legit
Get ₹28345 instantly credited. Apply now at http://fake731.com.,Scam
SBI: A/c XX999 credited ₹7636. IFSC: SBIN0001234.,Legit
Your account has been credited with ₹15041. Bal: ₹88251.,Legit
Urgent: Your PAN is flagged. Click http://fake624.com to verify.,Scam
Get ₹41744 instantly credited. Apply now at http://fake464.com.,Scam
Get ₹16909 instantly credited. Apply now at http://fake777.com.,Scam
